"Virgin River (Virgin River, #1)",Netflix Virgin,Virgin Sheridan,Sheridan Mel,A Netflix Virgin,this Virgin Sheridan,a Sheridan Mel,dump,practitioner,porch,Netflix,Virgin,Sheridan,,,
The Algebraist,Taak,Nasqueron,Dwellers,Taak Nasqueron,Nasqueron Dwellers,Dwellers Seer,each Taak Nasqueron,a Nasqueron Dwellers,the Dwellers Seer,each Taak amongst Nasqueron,a Nasqueron without Dwellers,the Dwellers if Seer,baroque,Humanity,pointless
The Whistling Season,Morris Llewellyn,Llewellyn Season,Season Montana,A Morris Llewellyn,an Llewellyn Season,the Season Montana,schoolhouse,textbook,paean,,,,,,
"Rebel Spring (Falling Kingdoms, #2)",Mytica Cleo,Cleo Gaius,Gaius Forbidden,The Mytica Cleo,the Cleo Gaius,all Gaius Forbidden,Mytica,Cleo,Gaius,,,,,,
"NYPD Red 2 (NYPD Red, #2)",Zach and Kylie MacDonald,MacDonald Zach,Zach NYPD,all Zach and Kylie MacDonald,the MacDonald Zach,a Zach NYPD,all Zach and Kylie,the MacDonald,a Zach,carousel,rampage,display,,,
Chesapeake,Steed Shore,Shore Revolutionary,Revolutionary Edmund,this Steed Shore,the Shore Revolutionary,this Revolutionary Edmund,forming,settling,bay,Steed,Shore,Revolutionary,,,
The List,Jermaine Reluctantly,Reluctantly Success,Success Abby,an Jermaine Reluctantly,this Reluctantly Success,A Success Abby,an Jermaine,this Reluctantly,A Success,grammar,gnawing,phantom,,,
"Devil in a Blue Dress (Easy Rawlins, #1)",Rawlins Easy,Easy Daphne,Daphne Los,a Rawlins Easy,the Easy Daphne,a Daphne Los,a Rawlins,the Easy,a Daphne,linen,mortgage,plant,,,
Shakespeare's Romeo and Juliet,Rosen WORK,WORK HIS,HIS WORLD,each Rosen WORK,both WORK HIS,an HIS WORLD,bard,retold,glossary,Rosen,WORK,HIS,,,
The Killer Inside Me,Gacy Serial,Serial Lou,Lou Wayne,An Gacy Serial,all Serial Lou,The Lou Wayne,An Gacy,all Serial,The Lou,urge,deputy,sheriff,,,
Lady Audley's Secret,Elizabeth Mary,Mary Elizabeth,both Elizabeth Mary,all Mary Elizabeth,both Elizabeth,all Mary,an Elizabeth,sphere,abandonment,theft,,,,,
All the Names,Senhor Registry,Registry Jos√©,Jos√© Saramago,no Senhor Registry,A Registry Jos√©,this Jos√© Saramago,coalesce,shelf,clerk,Senhor,Registry,Jos√©,,,
"Lucia, Lucia",Lucia Greenwich,Greenwich Fifth,Fifth Village,an Lucia Greenwich,The Greenwich Fifth,a Fifth Village,boom,steadfast,postwar,Lucia,Greenwich,Fifth,,,
Tiger Lily,Neverland Pan,Pan Tiger,both Neverland Pan,an Pan Tiger,the Tiger Lily,Neverland,Pan,Tiger,,,,,,,
"Return (Redemption, #3)",Retailer Baxter,Baxter Choice,Choice Redemption,This Retailer Baxter,The Baxter Choice,a Choice Redemption,Retailing,faith,realize,Retailer,Baxter,Choice,,,
"The Ruby in the Smoke (Sally Lockhart, #1)",China,Sea,English,China Sea,Sea English,English South,all China Sea,an Sea English,the English South,all China,an Sea,the English,fog,smoke,orphan
"Scarlet (Scarlet, #1)",Gisbourne Nottingham,Nottingham Scarlet,Scarlet Robin,these Gisbourne Nottingham,all Nottingham Scarlet,this Scarlet Robin,sheriff,thief,outlaw,Gisbourne,Nottingham,Scarlet,,,
Stealing Parker,Drops Catching,Catching Shelton,Shelton Hundred,no Drops Catching,this Catching Shelton,the Shelton Hundred,Drops,Catching,Shelton,,,,,,
The Weekenders,Griggs,Cocktail,Belle,Griggs Cocktail,Cocktail Belle,Belle Isle,Some Griggs Cocktail,each Cocktail Belle,all Belle Isle,Some Griggs,each Cocktail,all Belle,ferry,support,warmth
The Illuminatus! Trilogy,Malik Goodman,Goodman Saul,Saul Joseph,this Malik Goodman,a Goodman Saul,an Saul Joseph,Malik,Goodman,Saul,time?îfrom,pyramid,lap,,,
"Lockdown (Escape from Furnace, #1)",Furnace Penitentiary,Penitentiary Sawyer,Sawyer Alex,a Furnace Penitentiary,the Penitentiary Sawyer,a Sawyer Alex,Furnace,Penitentiary,Sawyer,,,,,,
The Final Solution,Linus SS,SS Swiss,Swiss Germany,A Linus SS,an SS Swiss,this Swiss Germany,A Linus,an SS,this Swiss,parrot,mute,sleuth,,,
Beachcombers,Abbie Fox,Fox Emma,Emma England,these Abbie Fox,each Fox Emma,The Emma England,guesthouse,definition,fianc√©,Abbie,Fox,Emma,,,
Lost Souls,Twig Mile,Mile Ghost,Ghost Ann,an Twig Mile,a Mile Ghost,the Ghost Ann,Twig,Mile,Ghost,highway,tonight,acceptance,,,
The Secret Agent,Verloc Observatory,Observatory Soho,Soho Conrad,this Verloc Observatory,a Observatory Soho,an Soho Conrad,this Verloc,a Observatory,an Soho,butchery,infirm,anarchist,,,
The Way of Zen,Zen Buddhism,Buddhism Watts,Watts Way,this Zen Buddhism,The Buddhism Watts,the Watts Way,this Zen With Buddhism,The Buddhism In Watts,the Watts into Way,lucidity,freshness,clarity,,,
"Nexus (Nexus, #1)",Nexus Mankind,Mankind Bangkok,Bangkok Thailand,some Nexus Mankind,an Mankind Bangkok,a Bangkok Thailand,Nexus,Mankind,Bangkok,biotech,neuroscience,conference,,,
The Wolf and the Dove,Darkenwald Saxon,Saxon Norman,Norman Aislinn,The Darkenwald Saxon,the Saxon Norman,a Norman Aislinn,conqueror,rapture,chaste,Darkenwald,Saxon,Norman,,,
"The Traitor (Divergent, #0.4)",Erudite Abnegation,Abnegation Tobias,Tobias Traitor,The Erudite Abnegation,this Abnegation Tobias,an Tobias Traitor,initiate,faction,transfer,Erudite,Abnegation,Tobias,,,
Nora Webster,Toibin Widowed,Widowed Hedda,Hedda Gabler,this Toibin Widowed,the Widowed Hedda,an Hedda Gabler,intricacy,stifling,tapestry,,,,,,
"Requiem (Providence, #2)",Shipping Titan,Titan Fight,Fight Nina,a Shipping Titan,an Titan Fight,the Fight Nina,Shipping,Titan,Fight,,,,,,
"The Emperor's Tomb (Cotton Malone, #6)",Vitt Cassiopeia,Cassiopeia Web,Web Belgium,That Vitt Cassiopeia,every Cassiopeia Web,an Web Belgium,That Vitt,every Cassiopeia,an Web,brotherhood,dilemma,tomb,,,
"Fear Nothing (Detective D.D. Warren, #7)",Adeline Due,Due Shana,Shana Killer,All Adeline Due,The Due Shana,a Shana Killer,All Adeline,The Due,a Shana,floorboard,lift,champagne,,,
Promises to Keep,Bedford Callie,Callie Perry,Perry Tribune,every Bedford Callie,both Callie Perry,A Perry Tribune,preeminent,diagnosis,thirty,Bedford,Callie,Perry,,,
"For You (The 'Burg, #1)",Feb,Colt,Audible,Feb Colt,Colt Audible,Audible Owens,each Feb Colt,all Colt Audible,the Audible Owens,each Feb,all Colt,the Audible,hrs,twisting,struck
"Elephants Can Remember (Hercule Poirot, #37)",Christie Hercule,Hercule Agatha,Agatha Poirot,This Christie Hercule,A Hercule Agatha,a Agatha Poirot,This Christie,A Hercule,a Agatha,goddaughter,cliff,pact,,,
"Friend-Zoned (Friend-Zoned, #1)",Leokov Nik,Nik Tina,Tina Nikolai,the Leokov Nik,a Nik Tina,the Tina Nikolai,broody,humour,commitment,Leokov,Nik,Tina,,,
What to Expect the First Year (What to Expect),Parents Baby,Baby ??????Every Parents Baby,Some Baby ??An ????potty,coverage,gear,,,,,,,,,,
The Gift,Gift Danielle,Danielle Steel,Steel June,A Gift Danielle,a Danielle Steel,The Steel June,pond,heartland,stopping,Gift,Danielle,Steel,,,
The Lions of Little Rock,Marlee Liz,Liz Negro,Negro Sally,both Marlee Liz,an Liz Negro,the Negro Sally,integration,rumor,speaking,Marlee,Liz,Negro,,,
"Hollowland (The Hollows, #1)",Remy King,King America,America Remy,This Remy King,an King America,a America Remy,Remy,King,America,,,,,,
Finding Nemo,Marlin Nemo,Nemo Studios,Studios Barrier,The Marlin Nemo,the Nemo Studios,a Studios Barrier,Marlin,Nemo,Studios,companionship,trek,fish,,,
Calling Doctor Amelia Bedelia,Bedelia Funny,Funny Amelia,Amelia Bedelia,some Bedelia Funny,all Funny Amelia,the Amelia Bedelia,crowd,medicine,laughter,Bedelia,Funny,Amelia,,,
"Timeless (Parasol Protectorate, #5)",Tunstell Tarabotti,Tarabotti Maccon,Maccon Hive,a Tunstell Tarabotti,the Tarabotti Maccon,a Maccon Hive,Tunstell,Tarabotti,Maccon,,,,,,
"These High, Green Hills (Mitford Years, #3)",Mitford Karon,Karon Jan,Jan Cynthia,These Mitford Karon,this Karon Jan,The Jan Cynthia,rectory,rector,pandemonium,Mitford,Karon,Jan,,,
How Google Works,'it Rosenberg,Rosenberg Google,Google Silicon,Both 'it Rosenberg,those Rosenberg Google,This Google Silicon,Both 'it until Rosenberg,those Rosenberg As Google,This Google after Silicon,confidential,openness,confluence,,,
"Killing Sarai (In the Company of Killers, #1)",Tucson Sarai,Sarai Victor,Victor Mexico,a Tucson Sarai,an Sarai Victor,the Victor Mexico,compound,liaison,payment,Tucson,Sarai,Victor,,,
The Time of My Life,Silchester Lucy,Lucy Inside,Inside Life,Some Silchester Lucy,either Lucy Inside,an Inside Life,appointment,carpet,envelope,Silchester,Lucy,Inside,,,
"Now We Are Six (Winnie-the-Pooh, #4)",Milne Pooh,Pooh Shepard,Shepard Corner,these Milne Pooh,The Pooh Shepard,the Shepard Corner,Milne,Pooh,Shepard,stock,artwork,poetry,,,
Ladies' Night,Sandbox Stanton,Stanton Ladies,Ladies Wednesday,these Sandbox Stanton,a Stanton Ladies,The Ladies Wednesday,commonality,splash,sip,Sandbox,Stanton,Ladies,,,
Family Pictures ,Piece NY,NY Heart,Heart Green,Another Piece NY,Both NY Heart,either Heart Green,emptiness,sake,reveal,Piece,Heart,,,,
"Taken by Midnight (Midnight Breed, #8)",DEATH PLEASURE,PLEASURE SURVIVE,SURVIVE Brock,an DEATH PLEASURE,all PLEASURE SURVIVE,a SURVIVE Brock,DEATH,PLEASURE,SURVIVE,,,,,,
"The Law of Moses (The Law of Moses, #1)",Wash Laundromat,Laundromat Quick,Quick Baby,all Wash Laundromat,A Laundromat Quick,a Quick Baby,Wash,Laundromat,Quick,,,,,,
Good as Gone,Whitaker Julie,Julie Anna,Anna ??A Whitaker Julie,The Julie Anna,the Anna ??A Whitaker,The Julie,the Anna,doorbell,bedroom,middle,,,,,
Holding the Dream (Dream Trilogy #2),Witt Byron,Byron Margo,Margo Kate,the Witt Byron,a Byron Margo,the Margo Kate,reversal,persistent,boutique,Witt,Byron,Margo,,,
"Fallen Crest Family (Fallen Crest High, #2)",Analise Mason,Mason Samantha,Samantha ??a Analise Mason,the Mason Samantha,a Samantha ??blackmail,finger,trauma,Analise,Mason,Samantha,,,,,
"Mr. Darcy's Diary (Jane Austen Heroes, #1)",Darcy Bennet,Bennet Bingley,Bingley Fitzwilliam,This Darcy Bennet,The Bennet Bingley,the Bingley Fitzwilliam,innermost,continuation,courtship,Darcy,Bennet,Bingley,,,
A Grown-Up Kind of Pretty,Mosey,Liza,Kind,Mosey Liza,Liza Kind,Kind Pretty,A Mosey Liza,a Liza Kind,the Kind Pretty,A Mosey,a Liza,the Kind,sassy,backyard,cusp
Is It Just Me?,Does Does,some Does Does,nudity,frankly,caution,,,,,,,,,,
"Eventide (Plainsong, #2)",Plainsong Haruf,Haruf Holt,Holt Kent,these Plainsong Haruf,another Haruf Holt,The Holt Kent,selfishness,fragility,relative,,,,,,
All You Need Is Kill,Keiji Bitch,Bitch War,War Keiji,each Keiji Bitch,the Bitch War,a War Keiji,Keiji,Bitch,War,armor,invade,battlefield,,,
The Bronze Bow,Blackbird Pond,Pond Bronze,Bronze Song,This Blackbird Pond,A Pond Bronze,The Bronze Song,Hate,carpenter,bronze,Blackbird,Pond,Bronze,,,
On Love,Bleeding,Alain,Botton,Bleeding Alain,Alain Botton,Botton Bovary,those Bleeding Alain,The Alain Botton,all Botton Bovary,those Bleeding although Alain,The Alain On Botton,all Botton de Bovary,rumination,carousel,nausea
A Civil Action,Schlichtmann Harr,Harr Tannery,Tannery Foods,another Schlichtmann Harr,both Harr Tannery,A Tannery Foods,contamination,prevalence,leukemia,,,,,,
Millions of Cats,Newbery Winner,Winner Honor,Honor Newbery,this Newbery Winner,an Winner Honor,all Honor Newbery,gloss,collector,stock,Newbery,Winner,Honor,,,
"Dark Challenge (Dark, #5)",Desari Powerful,Powerful THAN,THAN HIS,this Desari Powerful,the Powerful THAN,a THAN HIS,Desari,Powerful,THAN,,,,,,
Mistress,Quickie Diana,Diana Ben,Ben Patterson,a Quickie Diana,an Diana Ben,The Ben Patterson,a Quickie,an Diana,The Ben,infatuation,paranoia,chase,,,
Grandfather's Journey,Japan United,United Japan,both Japan United,This United Japan,desire,course,tale,,,,,,,,
"Savannah Blues (Weezie and Bebe Mysteries, #1)",breezes and taste,Weezie,Foley,breezes and taste Weezie,Weezie Foley,Foley Browne,some breezes and taste Weezie,a Weezie Foley,the Foley Browne,some breezes and taste,a Weezie,the Foley,breezes,sass,salt
Excavation,Conklin Andes,Andes Sam,Sam Man,those Conklin Andes,A Andes Sam,the Sam Man,Conklin,Andes,Sam,inward,mummy,careless,,,
Discourse on Method,Tannery Donald,Donald Cress,Cress Third,The Tannery Donald,the Donald Cress,The Cress Third,The Tannery By Donald,the Donald from Cress,The Cress for Third,elegance,comparison,accuracy,,,
"Scarecrow (Shane Schofield, #3)",Schofield Scarecrow,Scarecrow Reilly,Reilly Station,any Schofield Scarecrow,all Scarecrow Reilly,The Reilly Station,noon,bounty,pace,Schofield,Scarecrow,Reilly,,,
"Endlessly (Paranormalcy, #3)",Lend Reth,Reth Evie,Evie White,An Lend Reth,all Reth Evie,that Evie White,Lend,Reth,Evie,,,,,,
The House by the Lake,Prussia Germany,Germany Wil,Wil Anna,these Prussia Germany,an Germany Wil,The Wil Anna,tumult,item,ardent,Prussia,Germany,Wil,,,
"Living Buddha, Living Christ",Buddhism Buddhist,Buddhist Christianity,Christianity Buddhism,both Buddhism Buddhist,A Buddhist Christianity,the Christianity Buddhism,both Buddhism on Buddhist,A Buddhist as Christianity,the Christianity in Buddhism,holiness,monk,inspiration,,,
The Earthsea Trilogy,Atuan Sparrowhawk,Sparrowhawk Archmage,Archmage Tombs,The Atuan Sparrowhawk,the Sparrowhawk Archmage,an Archmage Tombs,dragonlord,sail,mighty,Atuan,Sparrowhawk,Archmage,,,
"Left Drowning (Left Drowning, #1)",McGuire Blythe,Blythe Shepherd,Shepherd Matthews,this McGuire Blythe,the Blythe Shepherd,a Shepherd Matthews,stupor,swim,mature,McGuire,Blythe,Shepherd,,,
A Sick Day for Amos McGee,McGee Stead,Stead Amos,Amos Erin,some McGee Stead,the Stead Amos,that Amos Erin,McGee,Stead,Amos,sneezes,zookeeper,rhinoceros,,,
Fourth of July Creek,PEN Henderson,Henderson Pete,Pete Jeremiah,this PEN Henderson,no Henderson Pete,an Pete Jeremiah,this PEN,no Henderson,an Pete,survivalist,disquieting,anarchy,,,
"Absolute Fear (New Orleans, #4)",Victim Hospital,Hospital Perfect,Perfect Killer,Every Victim Hospital,each Hospital Perfect,no Perfect Killer,Every Victim,each Hospital,no Perfect,asylum,decaying,card,,,
True Evil,Premium Morse,Morse Natchez,Natchez Shepard,This Premium Morse,a Morse Natchez,the Natchez Shepard,This Premium,a Morse,the Natchez,patient,office,doctor,,,
Tobacco Road (Brown Thrasher Books),Jeeter Lester,Lester Ada,Ada Depression,each Jeeter Lester,The Lester Ada,the Ada Depression,undone,abyss,examination,,,,,,
"Lord of Scoundrels (Scoundrels, #3)",Dain Damn,Damn Ballister,Ballister LORD,some Dain Damn,no Damn Ballister,the Ballister LORD,cad,bluestocking,compromising,Dain,Damn,Ballister,,,
"Ozma of Oz (Oz, #3)",Nome Ev,Ev Gale,Gale Ozma,no Nome Ev,all Ev Gale,the Gale Ozma,Nome,Gale,chicken,appetite,clever,,,,
The Johnstown Flood,Johnstown Mellon,Mellon Flood,Flood Carnegie,an Johnstown Mellon,all Mellon Flood,that Flood Carnegie,dam,prosperity,burst,,,,,,
The Christmas Sweater,Sweater Biggest,Biggest Mistakes,Mistakes Sorrows,another Sweater Biggest,A Biggest Mistakes,a Mistakes Sorrows,sweater,bike,tighter,,,,,,
"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",Dork BFFs,BFFs MacKenzie,MacKenzie Kid,this Dork BFFs,the BFFs MacKenzie,a MacKenzie Kid,topic,dance,crush,Dork,BFFs,MacKenzie,,,
Deep Fathom,Kirkland Fathom,Fathom SEAL,SEAL Deep,an Kirkland Fathom,that Fathom SEAL,a SEAL Deep,Kirkland,Fathom,SEAL,hellfire,salvage,apocalypse,,,
The Gate House,Bellarosa Demille,Demille Sutter,Sutter HOUSE,the Bellarosa Demille,an Demille Sutter,a Sutter HOUSE,the Bellarosa,an Demille,a Sutter,sailboat,mile,mafia,,,
"Stay with Me (Wait for You, #3)",Mona?îsecrets Calla,Calla Mona,Mona Jax,some Mona?îsecrets Calla,no Calla Mona,an Mona Jax,cocoon,hotness,past?îand,Mona?îsecrets,Calla,Mona,,,
Seven Years to Sin,Mas Sheffield,Sheffield √≠ntima,√≠ntima Alistair,a Mas Sheffield,a Sheffield √≠ntima,algumas,casamento,cena,Mas,Sheffield,√≠ntima,,,,
"Perfect Scoundrels (Heist Society, #3)",Kat Hale,Hale Katarina,Katarina Bishop,No Kat Hale,both Hale Katarina,no Katarina Bishop,No Kat,both Hale,no Katarina,Kat,Hale,Katarina,,,
When the Game Was Ours,Ours NBA,NBA Championships,Championships Showtime,Each Ours NBA,These NBA Championships,these Championships Showtime,sting,basketball,,,,,,,
"Nemesis (Miss Marple, #12)",Rafiel Marple,Marple Mr,Mr Soon,an Rafiel Marple,The Marple Mr,the Mr Soon,an Rafiel,The Marple,the Mr,briefly,disbelief,acquaintance,,,
All Families are Psychotic,Cape Florida,Florida Sarah,Sarah Cape,every Cape Florida,The Florida Sarah,the Sarah Cape,tourist,illicit,,,,,,,
Another Piece of My Heart,Sophia?îis Andi,Andi Piece,Piece Jemima,both Sophia?îis Andi,The Andi Piece,a Piece Jemima,escalate,obstacle,absolute,Sophia?îis,Andi,Piece,,,
The Pigeon Wants a Puppy!,REALLY Pigeon,Pigeon REALLY,The REALLY Pigeon,the Pigeon REALLY,REALLY,Pigeon,care,matter,series,,,,,,
The Road to Character,Rustin Character,Character Animal,Animal Labor,those Rustin Character,some Character Animal,The Animal Labor,those Rustin around Character,some Character while Animal,The Animal With Labor,reticence,faithfulness,convert,,,
The General in His Labyrinth,Bol√≠var Status,Status General,General Jacket,an Bol√≠var Status,the Status General,The General Jacket,reimagining,labyrinth,sheer,,,,,,
Say What You Will,McGovern Rowell,Rowell Coral,Coral Rainbow,Both McGovern Rowell,either Rowell Coral,each Coral Rainbow,palsy,walker,Fault,McGovern,Rowell,Coral,,,
"Party Princess (The Princess Diaries, #7)",Grandmere Genovia,Genovia Mia,Mia Princess,No Grandmere Genovia,an Genovia Mia,the Mia Princess,Grandmere,Genovia,Mia,,,,,,
"Damaged 2 (Damaged, #2)",Sidney TODAY,TODAY Romance,Romance Adult,a Sidney TODAY,the TODAY Romance,a Romance Adult,collision,mom,amp,Sidney,TODAY,Romance,,,
The Witness,Deaton,Prosper,Kendall,Deaton Prosper,Prosper Kendall,Kendall Carolina,those Deaton Prosper,a Prosper Kendall,an Kendall Carolina,those Deaton,a Prosper,an Kendall,defender,ravine,mixture
Mornings in Jenin,Jenin Amal,Amal Kite,Kite Runner,This Jenin Amal,The Amal Kite,A Kite Runner,precariousness,patriarch,parenthood,,,,,,
The Nanny,DVD Terminator,Terminator Vanessa,Vanessa Shaun,a DVD Terminator,an Terminator Vanessa,the Vanessa Shaun,gulp,brood,accountant,DVD,Terminator,Vanessa,,,
"Manwhore (Manwhore, #1)",Legendary Bit,Bit Saint,Saint Mysterious,This Legendary Bit,all Bit Saint,that Saint Mysterious,entrepreneur,hottest,holy,Legendary,Bit,Saint,,,
"Ex-Heroes (Ex-Heroes, #1)",Mighty Dragon,Dragon Los,Los Angeles,another Mighty Dragon,The Dragon Los,the Los Angeles,Mighty,Dragon,Los,,,,,,
Absolution Gap,Clavain,War,Clavain War,War Clavain,any Clavain War,an War Clavain,any Clavain into War,an War with Clavain,leadership,visitor,moon,,,,
The Faraway Tree Stories (The Faraway Tree #1-3),,,,,,,,,,,,,,,
Scoop,Copper Algernon,Algernon Waugh,Waugh Fleet,That Copper Algernon,another Algernon Waugh,a Waugh Fleet,chap,blunder,flair,,,,,,
Birds of America,Hens Rage,Rage Lorrie,Lorrie Birds,Some Hens Rage,all Rage Lorrie,no Lorrie Birds,hello,brio,anarchist,Hens,Rage,Lorrie,,,
Big Rock,SIZE Looks,Looks POV,POV NYT,both SIZE Looks,all Looks POV,this POV NYT,flagship,jewelry,rags,SIZE,Looks,POV,,,
"Three Dark Crowns (Three Dark Crowns, #1)",Mirabella Arsinoe,Arsinoe Crowned,Crowned Katharine,Each Mirabella Arsinoe,Every Arsinoe Crowned,each Crowned Katharine,poisoner,weed,snap,Mirabella,Arsinoe,Crowned,,,
"Love and War (North and South, #2)",Sumter Hazards,Hazards Mains,Mains Fredericksburg,The Sumter Hazards,the Hazards Mains,The Mains Fredericksburg,shot,trilogy,drama,Sumter,Hazards,Mains,,,
"Destined (Wings, #4)",Wings Crescent,Crescent Tamani,Tamani Need,an Wings Crescent,a Crescent Tamani,the Tamani Need,Wings,Crescent,Tamani,,,,,,
The Pale King,IRS Regional,Regional Examination,Examination Wallace,this IRS Regional,The Regional Examination,the Examination Wallace,this IRS Along Regional,The Regional within Examination,the Examination through Wallace,trainee,generosity,dignity,,,
The Analects,Confucius Chinese,Chinese Way,Way Confucius,no Confucius Chinese,This Chinese Way,all Way Confucius,no Confucius By Chinese,This Chinese through Way,all Way after Confucius,benevolence,recompense,sage,,,
